Culture	Time	TotalArea	Number
R04C10	1321370936.000000	16394.500000	138
R04C10	1321372068.000000	17811.000000	134
R04C10	1321373208.000000	18508.500000	140
R04C10	1321374350.000000	19622.500000	133
R04C10	1321375486.000000	21346.000000	128
R04C10	1321376620.000000	22446.500000	136
R04C10	1321377760.000000	21725.500000	138
R04C10	1321378894.000000	23634.500000	132
R04C10	1321380020.000000	26874.500000	129
R04C10	1321381166.000000	26258.000000	139
R04C10	1321382302.000000	28353.000000	137
R04C10	1321383438.000000	30781.000000	129
R04C10	1321384578.000000	34013.500000	132
R04C10	1321385708.000000	36178.500000	130
R04C10	1321386838.000000	36476.500000	127
R04C10	1321387970.000000	39560.000000	137
R04C10	1321389112.000000	42310.500000	143
R04C10	1321390250.000000	47538.500000	128
R04C10	1321391382.000000	49943.500000	133
R04C10	1321392522.000000	50890.500000	135
R04C10	1321393662.000000	57315.500000	128
R04C10	1321394802.000000	61002.000000	138
R04C10	1321395946.000000	65837.000000	128
R04C10	1321397104.000000	70801.000000	126
R04C10	1321398250.000000	76253.500000	117
R04C10	1321399392.000000	83475.500000	132
R04C10	1321400526.000000	89103.000000	121
R04C10	1321401666.000000	96776.000000	128
R04C10	1321402802.000000	105675.500000	113
R04C10	1321403950.000000	113840.500000	119
R04C10	1321405102.000000	122492.500000	124
R04C10	1321406248.000000	131770.500000	120
R04C10	1321407394.000000	140651.500000	118
R04C10	1321408532.000000	150213.000000	116
R04C10	1321409678.000000	162448.000000	113
R04C10	1321410806.000000	176865.000000	115
R04C10	1321411974.000000	188042.000000	120
R04C10	1321413124.000000	203739.500000	113
R04C10	1321414264.000000	211816.000000	110
R04C10	1321415410.000000	229780.500000	102
R04C10	1321416554.000000	245110.500000	102
R04C10	1321417728.000000	265384.000000	98
R04C10	1321418872.000000	281204.500000	95
R04C10	1321420036.000000	302245.500000	93
R04C10	1321421182.000000	321788.500000	96
R04C10	1321422328.000000	336183.500000	99
R04C10	1321423470.000000	363818.000000	84
R04C10	1321424614.000000	383473.500000	80
R04C10	1321425756.000000	402754.000000	87
R04C10	1321426930.000000	428551.500000	78
R04C10	1321428072.000000	450099.000000	80
R04C10	1321429210.000000	473474.000000	70
R04C10	1321430356.000000	496206.000000	71
R04C10	1321431498.000000	519781.500000	69
R04C10	1321432650.000000	545359.500000	58
R04C10	1321433818.000000	567719.500000	56
R04C10	1321434976.000000	610294.500000	55
R04C10	1321436118.000000	630044.500000	54
R04C10	1321437260.000000	649687.000000	53
R04C10	1321438410.000000	671014.500000	52
R04C10	1321439560.000000	690164.000000	44
R04C10	1321440714.000000	709467.000000	41
R04C10	1321441886.000000	730547.000000	41
R04C10	1321443032.000000	747009.500000	42
R04C10	1321444180.000000	765724.000000	45
R04C10	1321445328.000000	783661.500000	39
R04C10	1321446482.000000	796577.500000	49
R04C10	1321447636.000000	813871.000000	39
R04C10	1321448814.000000	826795.500000	41
R04C10	1321449964.000000	839491.500000	41
R04C10	1321451112.000000	851746.500000	36
R04C10	1321452260.000000	864566.500000	38
R04C10	1321453416.000000	617605.500000	37
R04C10	1321454560.000000	1392590.000000	1
R04C10	1321455766.000000	1392626.500000	1
R04C10	1321456936.000000	1392765.500000	1
R04C10	1321458108.000000	1392736.500000	1
R04C10	1321459280.000000	1392514.500000	1
R04C10	1321460450.000000	1392709.500000	1
R04C10	1321461622.000000	1392642.000000	1
R09C05	1321350258.000000	10486.000000	150
R09C05	1321351378.000000	10615.500000	142
R09C05	1321352496.000000	11432.500000	146
R09C05	1321353616.000000	10991.000000	145
R09C05	1321354738.000000	11663.500000	137
R09C05	1321355866.000000	12614.500000	138
R09C05	1321356988.000000	11282.500000	142
R09C05	1321358122.000000	12823.500000	140
R09C05	1321359250.000000	12223.500000	148
R09C05	1321360374.000000	13872.000000	143
R09C05	1321361504.000000	13454.500000	147
R09C05	1321362628.000000	14316.000000	145
R09C05	1321363754.000000	14589.500000	156
R09C05	1321364888.000000	15724.500000	142
R09C05	1321366028.000000	16405.500000	144
R09C05	1321367160.000000	18219.000000	139
R09C05	1321368288.000000	19476.000000	131
R09C05	1321369410.000000	18714.000000	141
R09C05	1321370544.000000	20028.500000	141
R09C05	1321371674.000000	22546.500000	142
R09C05	1321372808.000000	24575.000000	141
R09C05	1321373956.000000	25683.000000	136
R09C05	1321375094.000000	27995.000000	134
R09C05	1321376228.000000	29802.500000	135
R09C05	1321377366.000000	28816.500000	140
R09C05	1321378506.000000	33599.500000	135
R09C05	1321379632.000000	36860.500000	135
R09C05	1321380764.000000	36860.500000	138
R09C05	1321381916.000000	40534.000000	134
R09C05	1321383046.000000	44442.000000	136
R09C05	1321384184.000000	45541.500000	128
R09C05	1321385320.000000	51391.500000	132
R09C05	1321386450.000000	55076.000000	124
R09C05	1321387582.000000	56758.500000	135
R09C05	1321388710.000000	62962.500000	131
R09C05	1321389854.000000	69632.000000	122
R09C05	1321390992.000000	75081.000000	124
R09C05	1321392126.000000	80572.000000	125
R09C05	1321393268.000000	86223.000000	119
R09C05	1321394404.000000	93515.500000	126
R09C05	1321395546.000000	97807.500000	125
R09C05	1321396704.000000	107546.500000	121
R09C05	1321397846.000000	116747.000000	113
R09C05	1321398994.000000	129667.000000	116
R09C05	1321400124.000000	139003.500000	104
R09C05	1321401262.000000	150702.000000	117
R09C05	1321402402.000000	161586.000000	111
R09C05	1321403540.000000	174371.000000	111
R09C05	1321404698.000000	187085.000000	110
R09C05	1321405840.000000	205235.500000	101
R09C05	1321406990.000000	218996.000000	105
R09C05	1321408128.000000	238391.000000	97
R09C05	1321409274.000000	256029.000000	91
R09C05	1321410406.000000	277482.000000	97
R09C05	1321411552.000000	292940.500000	95
R09C05	1321412714.000000	317851.000000	81
R09C05	1321413858.000000	340022.000000	81
R09C05	1321415004.000000	364513.000000	74
R09C05	1321416148.000000	392266.500000	69
R09C05	1321417294.000000	416700.000000	69
R09C05	1321418462.000000	443993.000000	67
R09C05	1321419630.000000	477004.000000	66
R09C05	1321420778.000000	504965.500000	69
R09C05	1321421922.000000	535708.500000	61
R09C05	1321423064.000000	565115.000000	48
R09C05	1321424206.000000	598027.500000	46
R09C05	1321425352.000000	631573.500000	48
R09C05	1321426512.000000	666618.500000	47
R09C05	1321427668.000000	690425.500000	40
R09C05	1321428804.000000	727306.000000	36
R09C05	1321429948.000000	759255.000000	33
R09C05	1321431092.000000	794147.000000	36
R09C05	1321432242.000000	825163.500000	34
R09C05	1321433396.000000	854627.000000	27
R09C05	1321434566.000000	894244.000000	27
R09C05	1321435714.000000	918541.500000	23
R09C05	1321436854.000000	942346.000000	24
R09C05	1321438000.000000	965596.000000	23
R09C05	1321439154.000000	1010886.000000	19
R09C05	1321440302.000000	1028576.000000	12
R09C05	1321441480.000000	1044389.500000	14
R09C05	1321442622.000000	1059776.000000	12
R09C05	1321443772.000000	1073163.000000	14
R09C05	1321444922.000000	1086056.500000	13
R09C05	1321446070.000000	1098659.000000	10
R09C05	1321447224.000000	1109620.500000	10
R09C05	1321448404.000000	1124884.000000	12
R09C05	1321449556.000000	1135652.500000	11
R09C05	1321450702.000000	1143845.000000	10
R09C05	1321451852.000000	1149171.000000	9
R09C05	1321453004.000000	1163242.500000	6
R09C05	1321454150.000000	1170004.000000	6
R09C05	1321455350.000000	1392906.000000	1
R09C05	1321456522.000000	1392898.500000	1
R09C05	1321457692.000000	1392733.000000	1
R09C05	1321458864.000000	1392793.500000	1
R09C05	1321460032.000000	1392914.000000	1
R09C05	1321461208.000000	1392869.500000	1
R09C06	1321350274.000000	13222.500000	202
R09C06	1321351394.000000	13272.500000	202
R09C06	1321352512.000000	13972.500000	196
R09C06	1321353632.000000	14333.500000	205
R09C06	1321354756.000000	15796.500000	190
R09C06	1321355884.000000	15101.500000	193
R09C06	1321357006.000000	15858.000000	195
R09C06	1321358140.000000	16925.000000	194
R09C06	1321359268.000000	15821.000000	196
R09C06	1321360392.000000	17133.500000	200
R09C06	1321361520.000000	18714.500000	185
R09C06	1321362646.000000	18659.000000	190
R09C06	1321363772.000000	17961.500000	195
R09C06	1321364904.000000	19432.000000	186
R09C06	1321366046.000000	20535.000000	204
R09C06	1321367178.000000	22532.500000	206
R09C06	1321368304.000000	22910.000000	186
R09C06	1321369428.000000	24527.500000	192
R09C06	1321370562.000000	26107.000000	196
R09C06	1321371692.000000	27330.500000	184
R09C06	1321372826.000000	30275.500000	188
R09C06	1321373974.000000	32087.500000	187
R09C06	1321375112.000000	31649.500000	190
R09C06	1321376246.000000	35919.500000	189
R09C06	1321377382.000000	37803.500000	182
R09C06	1321378524.000000	42492.000000	185
R09C06	1321379648.000000	45411.500000	176
R09C06	1321380784.000000	45730.500000	188
R09C06	1321381932.000000	49959.500000	190
R09C06	1321383064.000000	54766.000000	190
R09C06	1321384202.000000	56382.500000	182
R09C06	1321385336.000000	60731.500000	177
R09C06	1321386466.000000	65757.000000	180
R09C06	1321387598.000000	71217.500000	190
R09C06	1321388728.000000	79177.500000	171
R09C06	1321389872.000000	86488.000000	169
R09C06	1321391008.000000	93939.000000	168
R09C06	1321392144.000000	95940.500000	173
R09C06	1321393284.000000	108235.500000	164
R09C06	1321394422.000000	116334.000000	168
R09C06	1321395564.000000	127105.000000	166
R09C06	1321396720.000000	135193.000000	160
R09C06	1321397864.000000	146733.500000	162
R09C06	1321399010.000000	158537.000000	152
R09C06	1321400140.000000	170710.500000	153
R09C06	1321401280.000000	184800.000000	155
R09C06	1321402418.000000	200797.000000	145
R09C06	1321403558.000000	216130.500000	139
R09C06	1321404716.000000	234412.500000	144
R09C06	1321405856.000000	252296.000000	142
R09C06	1321407008.000000	275492.000000	121
R09C06	1321408144.000000	293508.000000	128
R09C06	1321409290.000000	315490.000000	118
R09C06	1321410422.000000	340575.500000	112
R09C06	1321411570.000000	365070.500000	114
R09C06	1321412730.000000	389907.000000	106
R09C06	1321413874.000000	420577.000000	101
R09C06	1321415022.000000	447321.000000	106
R09C06	1321416166.000000	477224.000000	88
R09C06	1321417310.000000	512493.000000	80
R09C06	1321418480.000000	543207.000000	80
R09C06	1321419646.000000	575112.500000	72
R09C06	1321420794.000000	605285.500000	77
R09C06	1321421940.000000	638638.500000	61
R09C06	1321423082.000000	674201.500000	66
R09C06	1321424224.000000	706011.500000	54
R09C06	1321425368.000000	736300.500000	54
R09C06	1321426532.000000	767392.500000	41
R09C06	1321427684.000000	799977.500000	46
R09C06	1321428822.000000	834681.500000	37
R09C06	1321429966.000000	876475.500000	33
R09C06	1321431108.000000	905660.500000	28
R09C06	1321432258.000000	932981.500000	26
R09C06	1321433414.000000	960070.000000	32
R09C06	1321434584.000000	982859.000000	28
R09C06	1321435730.000000	1005247.500000	29
R09C06	1321436872.000000	1032195.000000	25
R09C06	1321438018.000000	1047488.500000	22
R09C06	1321439172.000000	1068395.500000	20
R09C06	1321440320.000000	1087964.500000	18
R09C06	1321441496.000000	1104697.000000	21
R09C06	1321442640.000000	1159659.000000	14
R09C06	1321443788.000000	1170488.000000	12
R09C06	1321444940.000000	1180344.500000	11
R09C06	1321446088.000000	1190041.000000	11
R09C06	1321447242.000000	1198190.500000	9
R09C06	1321448422.000000	1205940.000000	8
R09C06	1321449574.000000	1215912.000000	8
R09C06	1321450720.000000	1219261.500000	7
R09C06	1321451870.000000	1227861.000000	9
R09C06	1321453022.000000	1233021.500000	8
R09C06	1321454168.000000	1238392.000000	7
R09C06	1321455368.000000	1392760.500000	1
R09C06	1321456540.000000	1392814.000000	1
R09C06	1321457710.000000	1392840.500000	1
R09C06	1321458882.000000	1392731.000000	1
R09C06	1321460050.000000	1392854.500000	1
R09C06	1321461224.000000	1392764.000000	1
R09C07	1321350292.000000	7161.000000	125
R09C07	1321351412.000000	8070.000000	122
R09C07	1321352530.000000	6759.000000	117
R09C07	1321353650.000000	7862.500000	131
R09C07	1321354774.000000	8606.500000	118
R09C07	1321355900.000000	9591.000000	122
R09C07	1321357022.000000	10412.500000	124
R09C07	1321358158.000000	9699.000000	122
R09C07	1321359284.000000	10957.500000	125
R09C07	1321360410.000000	10820.500000	127
R09C07	1321361538.000000	11257.000000	124
R09C07	1321362662.000000	12936.500000	127
R09C07	1321363790.000000	13059.000000	121
R09C07	1321364922.000000	15256.500000	127
R09C07	1321366064.000000	16108.000000	118
R09C07	1321367194.000000	15422.500000	125
R09C07	1321368322.000000	18013.500000	122
R09C07	1321369446.000000	17564.500000	126
R09C07	1321370578.000000	20201.000000	129
R09C07	1321371710.000000	22786.500000	126
R09C07	1321372844.000000	24418.500000	121
R09C07	1321373990.000000	26619.000000	118
R09C07	1321375128.000000	28553.500000	121
R09C07	1321376264.000000	31413.500000	121
R09C07	1321377400.000000	33256.000000	114
R09C07	1321378542.000000	34363.500000	112
R09C07	1321379666.000000	39296.000000	110
R09C07	1321380800.000000	43487.000000	108
R09C07	1321381950.000000	44411.000000	114
R09C07	1321383080.000000	49035.000000	113
R09C07	1321384220.000000	54139.500000	116
R09C07	1321385354.000000	58631.500000	116
R09C07	1321386484.000000	64767.500000	113
R09C07	1321387616.000000	70472.000000	113
R09C07	1321388746.000000	76204.500000	110
R09C07	1321389890.000000	80058.500000	110
R09C07	1321391026.000000	87501.000000	105
R09C07	1321392160.000000	94969.000000	104
R09C07	1321393302.000000	105749.500000	104
R09C07	1321394440.000000	114439.000000	102
R09C07	1321395580.000000	125502.500000	106
R09C07	1321396738.000000	135574.000000	104
R09C07	1321397880.000000	147655.500000	94
R09C07	1321399028.000000	161304.000000	98
R09C07	1321400156.000000	176920.500000	92
R09C07	1321401298.000000	191876.000000	89
R09C07	1321402434.000000	207526.000000	91
R09C07	1321403576.000000	227746.000000	87
R09C07	1321404732.000000	244860.000000	89
R09C07	1321405874.000000	269667.000000	74
R09C07	1321407024.000000	290861.000000	84
R09C07	1321408162.000000	311583.000000	80
R09C07	1321409308.000000	339927.500000	80
R09C07	1321410440.000000	364429.000000	76
R09C07	1321411588.000000	393234.500000	75
R09C07	1321412748.000000	421030.000000	65
R09C07	1321413892.000000	452312.500000	71
R09C07	1321415038.000000	484005.000000	65
R09C07	1321416182.000000	520188.000000	62
R09C07	1321417328.000000	551985.000000	58
R09C07	1321418496.000000	586563.500000	56
R09C07	1321419664.000000	628005.500000	50
R09C07	1321420812.000000	664255.500000	45
R09C07	1321421956.000000	699587.000000	42
R09C07	1321423098.000000	732241.000000	35
R09C07	1321424240.000000	766805.500000	36
R09C07	1321425386.000000	811371.500000	34
R09C07	1321426550.000000	845646.500000	32
R09C07	1321427702.000000	875199.000000	27
R09C07	1321428838.000000	905813.500000	27
R09C07	1321429984.000000	939925.000000	25
R09C07	1321431126.000000	964311.500000	22
R09C07	1321432276.000000	991063.000000	18
R09C07	1321433430.000000	1026270.000000	14
R09C07	1321434600.000000	1048008.500000	13
R09C07	1321435748.000000	1067052.500000	11
R09C07	1321436888.000000	1086220.500000	12
R09C07	1321438036.000000	1103563.500000	9
R09C07	1321439188.000000	1119138.500000	7
R09C07	1321440336.000000	1134338.500000	9
R09C07	1321441514.000000	1152239.500000	8
R09C07	1321442656.000000	1164485.500000	9
R09C07	1321443806.000000	1207129.000000	9
R09C07	1321444956.000000	1218148.500000	5
R09C07	1321446104.000000	1302161.500000	4
R09C07	1321447258.000000	1305607.000000	3
R09C07	1321448440.000000	1309091.000000	3
R09C07	1321449590.000000	1311775.500000	3
R09C07	1321450736.000000	1314473.000000	3
R09C07	1321451888.000000	1316431.000000	4
R09C07	1321453040.000000	1318207.500000	2
R09C07	1321454184.000000	1320337.500000	4
R09C07	1321455386.000000	1392998.500000	1
R09C07	1321456556.000000	1392975.500000	1
R09C07	1321457726.000000	1392907.500000	1
R09C07	1321458900.000000	1392971.000000	1
R09C07	1321460068.000000	1392917.000000	1
R09C07	1321461242.000000	179233.000000	23
R09C03	1321350222.000000	10910.000000	150
R09C03	1321351342.000000	11360.500000	134
R09C03	1321352460.000000	12476.500000	127
R09C03	1321353580.000000	11008.500000	143
R09C03	1321354704.000000	12629.500000	138
R09C03	1321355832.000000	13771.500000	139
R09C03	1321356952.000000	14721.000000	128
R09C03	1321358088.000000	14099.500000	130
R09C03	1321359214.000000	15792.500000	139
R09C03	1321360340.000000	16129.000000	133
R09C03	1321361468.000000	17482.500000	127
R09C03	1321362594.000000	17962.000000	137
R09C03	1321363720.000000	20954.500000	126
R09C03	1321364852.000000	19733.500000	128
R09C03	1321365994.000000	22027.500000	125
R09C03	1321367126.000000	23862.000000	122
R09C03	1321368252.000000	26415.500000	123
R09C03	1321369376.000000	28273.500000	119
R09C03	1321370508.000000	27321.000000	132
R09C03	1321371640.000000	31644.000000	123
R09C03	1321372774.000000	34227.000000	117
R09C03	1321373920.000000	36199.500000	113
R09C03	1321375060.000000	38945.500000	113
R09C03	1321376194.000000	41344.500000	125
R09C03	1321377330.000000	44860.000000	118
R09C03	1321378470.000000	38061.000000	145
R09C03	1321379596.000000	48762.000000	110
R09C03	1321380728.000000	53175.500000	110
R09C03	1321381880.000000	57001.500000	107
R09C03	1321383010.000000	61315.000000	109
R09C03	1321384148.000000	66027.500000	104
R09C03	1321385284.000000	72523.000000	101
R09C03	1321386414.000000	74617.500000	108
R09C03	1321387546.000000	82106.000000	98
